@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
0,0,1,0,10,6793,0.410509,0,0.003006,45,?
0,0,1,0,10,?,1313,0,0.000364,44,?
0,0,0,0,7,?,30,0,0.031691,74,?
2,0,1,0,10,5900,0.266565,0,0.229357,39,?
2,0,1,1,6,8400,0.309487,0,0.724685,42,?
0,0,0,0,13,7650,0.012025,0,0.040363,78,?
2,0,2,0,5,6975,0.456279,0,0.339151,45,?
1,0,0,0,4,2916,0.19095,0,0.003155,62,?
0,0,0,0,6,3000,0.001333,0,0.002578,92,?
0,0,0,0,3,?,41,0,0.135869,60,?
0,0,1,0,8,?,796,0,0.013565,50,?
0,0,0,0,4,3300,0.563769,0,0.477876,39,?
0,0,0,0,4,1,366,0,0.337183,80,?
0,0,1,0,13,?,2105,0,0.139988,64,?
1,0,2,0,22,12000,0.389718,4,0.640805,49,?
0,0,0,1,13,0,83,2,0.111076,75,?
0,0,1,0,3,?,373,0,0.017076,64,?
0,0,0,0,8,?,155,0,0.022835,65,?
2,0,0,1,6,4207,0.431559,0,0.985563,50,?
0,0,1,0,16,2123,1.074388,0,0.475386,47,?
4,1,1,0,6,1200,1.058285,3,0,47,?
0,0,0,0,6,10800,0.000185,0,0.005392,41,?
0,0,1,0,9,4400,0.565326,0,0.842078,44,?
0,0,1,0,7,?,1282,3,0.012482,50,?
0,0,1,0,10,5583,0.189649,0,0.030851,52,?
0,0,2,0,16,?,3841,0,0.063013,57,?
3,0,0,0,9,4916,0.144397,0,0.014748,37,?
2,0,2,0,12,12025,0.394645,0,0.812767,55,?
0,0,0,5,1,?,157,0,1,28,?
2,2,0,2,6,6900,0.121142,0,0.372048,55,?
0,0,1,0,11,5106,0.514979,0,0.110755,33,?
0,0,0,0,10,1391,0.018678,0,0.015363,57,?
0,0,1,0,20,7794,0.217191,0,0.027801,69,?
1,0,1,0,9,10000,0.230277,1,0.240965,65,?
0,0,0,0,15,6300,0.216791,1,0.736253,45,?
0,0,0,0,12,?,137,0,0.043664,79,?
1,0,0,0,9,?,541,0,0,27,?
0,0,2,0,14,4283,1.072596,0,0.390093,42,?
0,0,0,0,5,6400,0.004374,0,0.030476,26,?
0,0,1,0,9,601,2.347176,0,0.0133,66,?
1,0,2,0,5,7250,0.341746,0,0.123755,37,?
1,0,0,0,13,10000,0.227377,0,0.133747,65,?
0,0,2,0,8,10443,0.19887,0,0.339384,38,?
0,0,1,1,11,5166,0.522934,5,0.885852,37,?
0,0,1,0,11,8420,0.171595,0,0.287972,40,?
0,0,0,0,9,9777,0.005829,0,0.022094,89,?
0,0,0,0,13,1800,0.285397,0,0.077397,41,?
0,1,1,2,4,5450,0.543753,1,0.978866,59,?
0,0,0,0,8,1726,0.917776,1,0.910909,29,?
1,0,0,0,7,9000,0.076103,0,0.396478,62,?
0,0,0,0,32,3750,0.516929,0,0.332601,78,?
0,0,0,0,4,?,124,0,0.379262,50,?
3,1,1,1,10,11250,0.399076,3,1.073202,43,?
0,0,1,0,11,2433,1.923172,0,0.972487,39,?
0,0,0,0,6,1000,0.37962,1,0.679321,74,?
0,0,1,0,8,4300,0.241339,0,0.024116,67,?
0,0,5,0,17,11167,0.720451,0,0.212121,64,?
2,0,2,0,8,9883,0.626872,0,0.841474,41,?
3,0,1,0,6,3000,0.699434,0,0.011885,42,?
2,1,1,0,11,13000,0.281594,0,1,33,?
0,0,1,0,14,23335,0.034925,0,0.025293,65,?
1,0,1,0,7,?,1230,0,0.001301,84,?
0,0,0,0,1,?,0,0,0,83,?
0,0,0,0,5,8111,0.03427,0,0.046698,71,?
0,0,1,0,12,9900,0.19594,1,0.124321,66,?
0,0,1,0,9,6250,0.205727,0,0.004728,44,?
0,0,1,0,6,7500,0.263298,1,0.033036,40,?
0,0,2,0,7,2900,0.390555,1,0.212713,46,?
0,0,2,0,9,4000,0.748813,0,0.57207,36,?
1,0,1,0,5,2600,0.59554,0,0.000555,54,?
0,0,2,0,9,5925,0.353696,0,0.386186,64,?
0,0,1,0,11,4471,0.528623,5,0.832032,67,?
0,0,1,0,9,3500,0.397029,0,0.128925,67,?
0,0,0,0,8,3250,0.008613,0,0.022836,63,?
0,0,0,0,7,2137,0.399906,0,0.964504,74,?
0,0,0,0,8,?,91,0,0.03731,73,?
0,0,0,0,5,3541,0.154997,0,0.122649,29,?
1,0,0,0,8,?,454,0,0.287513,53,?
0,0,0,0,9,2000,0.44028,0,0.231916,37,?
3,0,0,1,0,2200,0,0,1,44,?
1,0,1,0,5,0,1277,0,0,38,?
0,0,0,0,6,?,362,0,0.157397,65,?
0,0,0,0,7,19800,0.00202,0,0.029284,72,?
2,0,1,0,7,1,1275,0,0.053207,52,?
0,0,1,0,4,2308,0.690775,0,1.014691,61,?
1,0,1,0,6,0,2904,0,0.141602,34,?
1,0,0,0,2,8166,0,0,1,54,?
1,0,0,0,15,6408,0.105789,0,0.008761,39,?
1,0,2,0,12,12122,0.278149,0,0.185582,46,?
2,0,0,3,1,6255,0.095269,0,1,51,?
4,0,0,0,5,7000,0.169262,3,0.939302,41,?
0,0,2,0,5,31250,0.169339,0,0.113797,57,?
0,0,1,0,10,?,2939,0,0.004116,65,?
2,0,0,0,9,5300,0.017355,0,0.053525,48,?
0,0,2,0,12,3916,0.258616,0,0.020207,68,?
1,0,1,0,7,4800,0.245157,0,0.053881,46,?
0,0,2,0,11,3500,0.95944,0,0.169949,40,?
1,0,1,0,13,4695,0.369037,0,0.206983,71,?
2,0,1,0,11,9701,0.133581,0,0,44,?
0,0,0,0,2,?,45,0,0.068024,61,?
0,0,2,0,17,4200,0.551297,0,0.004969,49,?
0,0,1,0,12,5000,0.485503,0,0.166353,33,?
0,0,1,0,13,?,1950,0,0.644397,33,?
1,0,0,0,18,5845,0.004961,0,0.023411,50,?
0,0,1,0,9,4828,0.3655,0,0.042096,75,?
0,0,2,0,10,18750,0.183884,0,0.304657,64,?
0,0,8,0,14,?,4113,1,0,66,?
0,0,1,0,10,?,702,1,0.054848,63,?
2,0,1,0,4,7250,0.122742,0,1,69,?
2,0,0,0,6,5000,0.203559,0,0.010238,37,?
0,0,2,0,13,?,2233,0,0.455987,40,?
0,0,0,0,6,2000,0.001999,0,0,82,?
3,0,1,0,8,40000,0.050449,1,0,38,?
0,0,2,0,17,4716,1.816833,0,0.883616,53,?
1,0,0,0,9,6000,0.22013,0,0.035377,59,?
0,0,1,0,8,4000,0.604349,0,0.017241,57,?
0,0,3,0,11,2193,1.386509,0,0.153492,75,?
0,0,0,0,2,501,0.007968,0,0.025535,23,?
2,4,1,1,8,2400,0.259892,1,1.072618,40,?
2,0,2,0,17,4183,1.169216,0,0.877126,34,?
0,0,1,0,7,3200,0.650734,0,0.341807,30,?
0,0,1,0,5,?,1215,0,0.009582,66,?
1,0,1,0,12,?,696,0,0.057389,67,?
1,0,1,0,13,7815,0.601331,0,0.471989,58,?
3,0,2,0,10,1000,1.443556,0,1,41,?
0,0,1,0,11,?,2464,0,0.004585,72,?
3,0,3,0,9,1600,1.678951,0,0.053383,42,?
0,0,0,0,4,?,194,0,1,58,?
0,0,1,0,8,10083,0.276478,0,0.046665,54,?
0,0,0,0,2,19150,0.000888,0,0.003608,60,?
0,1,0,1,2,2083,0.192898,0,0.888112,26,?
1,0,2,0,13,5000,0.627674,0,0.098567,46,?
0,0,0,0,3,5833,0.012513,0,0.120881,58,?
0,0,1,0,9,?,2857,0,0,75,?
0,0,0,0,11,8333,0.003,0,0.024912,61,?
0,0,2,0,10,6600,0.499924,0,0.235685,45,?
1,2,1,0,13,11053,0.27628,1,0.685391,60,?
1,0,1,0,6,5200,0.322053,0,0.078444,52,?
0,0,1,0,6,4666,0.190058,0,0.428417,53,?
0,0,1,0,2,?,1737,0,1,69,?
0,0,1,0,6,?,1045,0,0,61,?
0,0,0,2,0,8400,0,0,1,36,?
0,0,1,0,24,8050,0.271892,0,0.888424,49,?
1,0,0,0,10,40000,0.01065,0,0.062215,50,?
0,0,0,1,4,1200,0.17985,3,1.261337,34,?
0,0,1,0,9,?,948,0,0.001972,55,?
0,0,0,0,9,?,203,0,0.711337,61,?
0,0,2,0,9,12024,0.297214,0,0.139584,54,?
0,0,3,0,16,?,4278,0,0.214356,59,?
0,0,3,0,8,5089,0.83556,0,0.057972,73,?
0,0,0,0,9,2200,0.184916,0,0.22307,29,?
0,0,2,0,12,8375,0.49415,0,0.820782,34,?
0,0,4,0,16,7900,0.67637,0,0.064022,55,?
0,0,0,0,2,?,54,0,1.006108,42,?
2,0,0,0,7,?,835,0,0.50217,31,?
1,0,2,0,8,8700,0.393518,0,0.100764,41,?
0,0,0,0,3,2390,0.07821,0,0.024084,74,?
0,0,0,0,4,?,15,0,0.016215,87,?
0,0,0,0,5,?,707,0,0.313665,78,?
0,0,0,0,7,7916,0.128331,0,0.721129,30,?
1,0,1,0,14,12050,0.293835,0,0.185534,71,?
0,0,1,0,5,?,1641,0,0.006892,69,?
0,0,0,0,4,4166,0.222702,0,0.034148,36,?
0,0,2,0,8,7875,0.638522,0,0.614815,67,?
0,0,2,0,15,5000,1.288742,0,0.286437,49,?
0,0,1,1,5,?,1462,0,0.682764,46,?
0,0,2,0,6,?,3471,0,0.080523,48,?
0,98,0,98,0,3600,0,98,1,45,?
0,0,1,0,6,4000,0.420395,0,0.031544,64,?
?,0,2,0,7,?,928,0,0.011196,66,?
1,0,0,0,4,?,63,0,0.067136,52,?
0,0,0,1,3,7500,0.026263,0,1,32,?
2,0,2,0,9,4936,0.521977,0,0.191578,29,?
1,0,2,0,9,7900,0.380711,0,0.035136,41,?
0,0,1,0,12,3468,0.553474,0,0.18175,56,?
2,0,1,0,10,7400,0.264289,0,0.554554,61,?
1,0,1,0,7,8000,0.168979,0,0.000038,67,?
1,0,1,0,9,?,3643,0,0.973144,42,?
0,0,0,0,6,3313,0.170791,0,0.821494,28,?
3,0,3,0,8,12500,0.528598,0,0.137112,40,?
0,0,0,0,2,?,0,0,0,30,?
0,0,1,0,10,2560,0.262788,1,0.006723,59,?
1,0,1,0,12,16613,0.30685,0,0.042146,60,?
2,0,4,0,10,9166,0.518708,0,0.053436,40,?
1,0,3,0,11,?,2146,0,0.089644,75,?
3,0,1,0,6,5833,0.188721,0,0,45,?
4,0,2,0,6,4908,0.461397,0,0.425014,41,?
0,0,0,4,3,1600,0.240475,1,1,43,?
1,0,2,0,11,3444,0.413062,0,0.041988,62,?
0,0,1,0,3,4706,0.162311,0,0.282016,41,?
0,0,2,0,12,6937,0.468867,0,0.012466,58,?
0,0,1,0,12,?,1095,0,0.193354,58,?
2,0,3,0,18,11333,0.277837,1,0.365354,45,?
1,0,2,0,24,6200,0.606031,0,0.229218,70,?
3,0,2,0,6,10833,0.288998,0,0.037424,60,?
0,0,1,0,13,4000,0.67858,0,0.11544,66,?
3,0,2,0,8,37300,0.117235,1,2.084909,50,?
0,0,0,0,12,?,690,0,0.069903,56,?
4,0,2,0,9,9300,0.26481,0,0.045955,42,?
0,0,0,0,3,?,1,0,0.009284,49,?
3,0,0,0,8,3516,0.021325,0,0.08285,44,?
2,0,1,0,10,?,7955,0,0.257638,54,?
1,0,0,0,2,1450,0.042729,0,1.039841,27,?
0,0,0,1,0,7800,0.000256,0,1,48,?
0,0,0,0,6,4125,0.370577,0,0.978002,28,?
0,1,0,0,3,1500,0.608927,0,0.217109,42,?
2,0,3,0,6,2666,0.421822,0,0.017925,47,?
0,0,1,0,13,877,1.051253,0,0.021787,79,?
3,1,2,0,7,6604,0.317941,1,1.028389,37,?
3,0,0,0,1,2500,0.202319,0,1,44,?
0,0,0,0,4,0,43,0,0,77,?
0,0,1,0,7,6470,0.369186,0,0.447727,57,?
1,0,3,0,16,4247,1.064736,0,0.524109,51,?
?,0,0,0,6,?,0,0,0.002888,88,?
0,0,0,0,2,?,9,1,1.036545,32,?
1,0,4,0,6,9518,0.375355,0,0.998364,64,?
1,0,0,0,12,2600,0.129181,0,0.013374,54,?
0,0,2,0,3,7000,0.253392,0,0.257748,41,?
4,0,1,0,9,35733,0.231908,0,0.007182,55,?
0,0,1,0,11,6530,0.283111,0,0.001792,60,?
1,0,2,0,18,14730,0.259589,0,0.035186,56,?
1,2,0,1,8,5467,0.051207,4,0.998645,45,?
1,0,0,0,8,7500,0.061192,2,0.767114,68,?
0,0,0,0,2,2666,0.010124,0,0.035275,76,?
1,0,1,0,6,4500,0.359698,0,0.003394,44,?
0,0,1,0,7,2400,0.293211,0,0.005157,58,?
0,0,1,0,3,7083,0.161491,0,0.062931,50,?
0,0,0,0,5,?,8,0,0.013365,66,?
1,0,1,0,13,12500,0.428606,1,0.030552,67,?
0,0,1,0,4,?,946,0,0.019881,31,?
0,0,0,0,6,?,54,0,0.044987,79,?
0,0,0,0,0,800,0.458177,0,1,50,?
2,0,2,0,24,8080,0.505383,0,0.289095,49,?
0,0,0,0,9,5800,0.085675,0,0.031143,25,?
0,0,1,0,12,5000,0.340332,0,0.240561,77,?
0,0,0,0,6,0,313,0,0.325518,87,?
0,0,0,0,9,2500,0.001599,0,0,35,?
1,0,3,0,15,8378,0.826113,2,0.469617,59,?
3,0,0,0,1,2500,0.021192,2,1,31,?
4,0,1,0,7,?,4249,0,0.072487,52,?
1,0,0,0,12,10600,0.079992,0,0.266142,53,?
1,0,3,0,9,5666,0.737074,1,0.264303,39,?
0,0,2,0,6,4150,0.674777,0,0.088714,37,?
0,0,0,0,10,3986,0.139704,0,0.084912,29,?
0,0,2,0,6,?,2474,3,0.862316,64,?
0,0,1,1,15,10500,0.207409,0,0.024779,57,?
0,0,0,0,5,5000,0.109978,0,0.30689,50,?
2,0,3,0,9,10916,1.457268,1,0.017317,57,?
3,0,2,0,17,12132,0.460397,0,0.30047,43,?
2,0,0,0,4,2000,0.310345,0,0.526641,34,?
0,0,2,0,7,4691,0.596121,0,0.473379,60,?
0,0,0,1,18,3352,0.41694,0,0.626471,71,?
0,0,0,0,0,2950,0,0,1,30,?
0,0,0,0,4,3400,0,1,0,48,?
1,0,2,0,6,12270,0.256377,0,0.138444,51,?
1,4,1,1,14,3450,0.717183,2,1.070429,32,?
0,0,1,0,3,?,920,0,1,42,?
1,0,1,0,5,6666,0.169492,0,0.113944,59,?
0,0,0,1,4,?,1725,0,0.938503,64,?
0,0,1,0,5,?,3706,0,0.018682,56,?
1,0,2,0,13,6150,0.630467,0,0,53,?
4,0,0,0,2,3200,0.007498,1,0.650679,34,?
0,0,1,0,9,8325,0.605453,2,0.827722,54,?
2,0,3,0,7,11600,0.439272,1,0.001714,43,?
0,0,1,0,4,4666,0.225412,0,0.041555,43,?
2,0,1,0,6,10416,0.250072,0,0.202986,41,?
0,0,0,0,6,1488,0.283412,0,0.00933,36,?
0,1,0,0,6,7300,0.014519,0,0.048839,73,?
3,0,2,0,8,9698,0.397257,0,0.412116,39,?
0,0,1,0,14,6400,0.218716,0,0.025244,56,?
0,0,0,0,1,3800,0.026572,0,1,64,?
0,0,1,0,11,13240,0.116608,0,0.020069,55,?
0,0,0,0,3,?,202,0,0.446968,49,?
0,0,0,0,5,2858,0.3844,0,0.034507,58,?
3,0,1,0,11,2500,0.786885,0,0.046861,48,?
?,0,0,0,6,?,212,0,0.07449,64,?
1,0,2,0,20,13300,0.230058,0,0.034414,54,?
5,2,0,3,5,5700,0.233994,0,1.043912,49,?
0,1,0,0,0,4791,0.002504,0,1,36,?
2,0,1,0,6,8170,0.257741,0,0.045045,54,?
0,0,0,0,10,2300,0.196436,0,0.121336,69,?
0,0,0,0,3,8007,0.016109,0,0.127902,60,?
0,0,1,0,6,?,2453,0,0.295529,63,?
0,0,4,0,14,?,4983,0,0.630141,42,?
0,0,1,0,3,?,1110,0,0,62,?
0,0,2,0,7,4470,0.269738,0,0.058155,38,?
0,0,1,0,13,7830,0.35219,0,0.226787,56,?
2,0,2,0,7,8870,0.327922,0,1,54,?
0,0,0,0,9,1750,0.572816,0,0.643689,54,?
2,0,1,0,4,4750,0.371501,0,0.909618,46,?
0,0,0,0,1,1450,0.29428,0,1,67,?
4,0,1,1,5,0,2189,1,1.021989,45,?
0,0,2,0,19,2351,0.506803,0,0.10383,69,?
3,0,3,0,16,13333,0.258212,1,0.194214,57,?
0,0,0,0,13,6666,0.035398,0,0.069797,64,?
0,0,3,0,8,?,3519,0,0.182369,64,?
2,0,2,0,6,4412,0.364378,0,1,42,?
1,0,2,0,15,?,5478,3,0.585429,58,?
0,0,0,0,15,0,990,1,0.014146,68,?
0,0,4,0,26,13600,0.394089,0,0.076126,55,?
0,0,0,0,3,?,812,0,1,53,?
0,0,0,0,1,?,50,0,0.102115,44,?
0,0,1,0,6,7250,0.232382,0,0.30077,33,?
0,0,0,0,2,6416,0,0,0.000406,54,?
1,0,4,0,9,5160,0.586514,0,0.048978,57,?
2,0,1,0,8,4000,0.249938,0,0.012835,37,?
1,0,0,0,10,3765,0.46256,0,0.736507,37,?
0,0,1,0,2,?,1992,0,1,64,?
2,0,1,0,13,?,1332,0,0.057209,61,?
1,0,1,1,10,7416,0.215721,0,1.001592,43,?
0,0,1,0,10,2050,0.364213,0,0.081005,74,?
1,0,0,0,5,7800,0.060249,0,0.094639,30,?
0,0,2,0,7,?,783,0,0,69,?
2,0,1,0,11,38499,0.077766,0,0.175229,46,?
0,0,2,0,14,10000,0.225177,1,0.074043,62,?
2,0,0,0,4,4350,0.093542,1,0.116494,24,?
1,0,0,0,4,7416,0.068626,2,0.886364,52,?
0,0,0,0,5,?,324,0,0.647856,31,?
0,0,0,0,3,?,11,0,0.010475,85,?
0,0,1,0,16,?,1988,0,0,65,?
0,0,2,0,9,4500,0.57876,0,0.74141,61,?
3,0,1,0,4,4407,0.292196,0,0.069897,50,?
2,0,7,0,21,12800,1.180533,0,0.71552,43,?
?,0,0,0,8,?,61,0,0.075368,71,?
0,0,1,0,13,11189,0.294013,0,0.604179,90,?
0,0,1,0,18,5016,0.522623,0,0.001009,57,?
3,0,1,3,6,2960,0.442756,0,1,43,?
5,0,1,0,9,9800,0.422712,0,0.496636,62,?
0,0,0,0,1,3916,0.011233,0,0.096617,72,?
0,0,0,0,10,8333,0.018719,0,0.007515,73,?
0,0,1,0,14,7801,0.175724,0,0.022494,68,?
2,0,1,0,11,?,1370,2,0.379197,49,?
0,0,1,0,11,10000,0.387861,0,0.267051,32,?
0,0,0,0,7,2650,0.026028,0,0.085766,72,?
0,0,0,0,6,?,12,0,0.017208,83,?
?,0,1,0,15,?,583,1,0.138448,95,?
0,0,3,0,11,?,3478,0,0.147826,65,?
0,0,2,0,12,4500,0.864919,0,0.772782,49,?
0,0,1,0,6,3300,0.514693,0,0.03631,50,?
1,0,2,0,27,14115,0.385449,0,0.302028,61,?
0,0,0,0,8,?,597,0,0.177591,32,?
3,0,2,0,8,5000,0.621076,1,0.979801,44,?
0,0,0,2,4,?,773,2,0.897001,28,?
0,0,2,0,10,11583,0.254403,4,0.102286,59,?
0,0,0,0,8,10510,0.067073,0,0.073498,50,?
0,0,2,0,16,9617,0.309732,0,0.477554,46,?
0,0,0,0,3,1313,0,0,0,68,?
0,0,0,0,7,2730,0.136214,0,0.026946,44,?
0,0,2,1,9,6123,0.431091,0,0.327249,53,?
1,0,2,0,9,7859,0.398346,0,0.658851,74,?
0,0,2,0,16,10000,0.262874,0,0.103333,48,?
0,0,0,0,4,3080,0.002921,0,0.028873,65,?
0,0,3,0,8,9500,0.231555,0,0.551307,59,?
1,0,1,0,9,8000,0.397325,0,0.389972,59,?
0,0,2,0,14,6058,0.648457,0,0.231147,52,?
1,0,2,0,9,6488,0.298043,0,0.000591,62,?
0,0,3,0,8,11100,0.539591,0,0.807252,57,?
1,0,0,0,19,?,1150,0,0.194589,55,?
4,6,0,1,6,3550,0.237961,0,1.422868,41,?
0,0,0,0,5,1133,0.555556,0,1.051533,65,?
1,0,0,0,7,7306,0.128644,0,0.096948,42,?
1,0,0,0,13,3250,0.041526,0,0.119694,39,?
0,0,1,0,9,3817,0.373232,0,0.824198,55,?
0,0,1,0,6,6000,0.178137,0,0.572045,31,?
0,0,1,0,8,6500,0.479619,0,0.789596,54,?
0,0,2,0,15,2671,0.797156,0,0.156325,57,?
0,1,0,0,13,4500,0.20551,0,0.105563,35,?
0,0,2,0,19,3523,1.886493,1,0.218933,53,?
0,0,0,0,3,1300,0.312836,0,0.900018,27,?
0,0,1,0,23,?,2394,0,0.00275,66,?
0,0,0,0,3,2846,0.052687,0,0.047919,27,?
0,0,0,0,4,8101,0.009751,0,0.044562,70,?
3,0,1,0,15,7726,0.329365,0,0.233941,39,?
2,0,5,0,12,17500,0.657277,0,0.004973,53,?
0,0,2,0,7,11250,0.280508,0,0.278139,90,?
0,0,2,0,7,11000,0.320516,0,0.531471,60,?
1,0,1,0,4,6100,0.101131,0,0.366006,42,?
0,0,0,0,4,?,0,0,0,41,?
0,0,1,0,17,?,1815,0,0.066293,68,?
2,0,1,0,10,4000,0.513872,0,0.098427,36,?
0,0,1,0,8,5833,0.368358,0,0.040604,53,?
1,0,2,0,6,8000,0.295963,0,0.015333,29,?
0,0,0,0,9,825,0.012107,0,0.01018,42,?
1,0,6,0,9,11243,1.005247,0,0.37203,38,?
0,0,0,0,2,2400,0.17576,0,1,25,?
0,0,2,0,9,9666,0.47057,0,0.272748,38,?
0,0,0,0,6,7000,0.011713,0,0.041628,66,?
0,0,1,0,2,2100,1.373632,0,0,41,?
3,0,1,0,5,2917,0.356751,0,0.013492,41,?
1,0,0,0,15,?,969,0,0.160584,54,?
0,0,1,0,9,?,967,0,0.030603,75,?
0,0,1,0,6,5200,0.309556,0,0.071276,45,?
0,0,0,0,5,3000,0.001999,0,0.001778,84,?
0,0,1,0,2,2500,0.439024,0,0.099627,31,?
1,0,3,0,10,14000,0.439969,0,0.119112,57,?
0,0,2,0,8,?,3653,0,0.67024,60,?
0,0,0,0,13,4477,0.009379,0,0.014276,73,?
0,0,1,0,5,?,869,0,0.472517,51,?
0,0,0,0,6,5403,0.004811,0,0.021602,87,?
0,0,1,0,7,2961,0.359554,0,1,67,?
0,0,2,0,21,?,7133,1,0.156882,58,?
3,0,1,0,5,6490,0.549838,0,0.38805,49,?
0,0,2,0,12,2908,0.523891,0,0.008129,60,?
0,0,0,0,1,7747,0.011487,0,0.074173,51,?
0,0,0,0,7,?,22,0,0.016465,79,?
0,0,1,0,16,7202,0.480911,0,0.094459,49,?
1,0,1,0,5,?,2505,0,0.701623,30,?
0,0,1,0,19,2500,0.37545,0,0.129281,70,?
1,0,2,0,7,4333,0.509691,0,0.018648,67,?
0,0,0,0,2,3322,0.006019,0,0.464357,22,?
0,0,2,0,25,5250,0.914112,5,0.668574,57,?
0,0,0,0,5,?,58,0,0.040547,66,?
0,1,0,1,4,1300,0.572636,0,0.945092,63,?
1,1,0,0,1,?,36,0,1,28,?
3,0,1,0,9,5325,0.437852,0,0.247079,36,?
0,0,0,0,1,?,0,0,0,22,?
0,0,1,0,14,?,4221,0,0.517801,67,?
0,0,2,0,20,9305,0.356867,0,0.011538,51,?
3,1,1,0,11,7600,0.184318,0,0.169496,46,?
0,0,1,0,8,5300,0.328806,0,0.368442,48,?
0,0,0,0,5,8110,0.005795,0,0.046502,74,?
2,0,0,0,7,3000,0.664778,0,0.102722,38,?
0,0,0,0,3,3100,0.171558,0,1,59,?
3,0,3,0,10,11750,0.511531,0,0.066002,50,?
3,0,4,0,5,7972,0.492663,0,0.149743,52,?
0,0,1,0,3,6000,0.431928,0,0.030214,49,?
0,0,1,0,8,?,3277,0,1.018856,56,?
4,0,2,0,12,8772,0.562749,0,0.043481,46,?
?,0,1,0,6,?,404,0,0.038848,69,?
0,0,0,0,17,4314,0.084125,0,0.009043,72,?
0,0,0,0,5,6200,0.133527,0,0.78252,40,?
1,0,0,0,3,3100,0.007094,0,0.108984,29,?
0,0,1,0,4,3000,0.446518,0,0.002174,66,?
2,0,0,0,8,7083,0.181395,0,0.657909,45,?
0,0,0,0,6,3300,0.087549,0,0.067414,58,?
4,0,1,0,11,9200,0.341811,0,0.282839,34,?
0,0,1,0,8,6039,0.139901,0,0.003234,43,?
0,0,0,0,3,4331,0.062327,0,0.011663,27,?
1,0,2,0,7,7146,0.405345,1,0.745163,71,?
3,0,3,0,9,7166,0.264825,0,0.216732,50,?
0,0,0,0,10,10500,0.003238,0,0.01098,56,?
1,0,0,0,7,9985,0.072802,0,0.027768,71,?
3,0,0,0,3,6000,0.055491,0,0.461035,46,?
1,0,1,0,13,?,1979,0,0.001547,73,?
0,1,0,2,3,?,946,3,1.129247,34,?
0,0,1,0,4,2679,0.489179,0,0.881515,62,?
1,0,2,1,10,?,2780,0,0.384182,63,?
3,0,0,0,10,?,1009,0,0.201017,36,?
1,0,0,0,5,7362,0.048486,0,0.508902,62,?
0,0,1,0,12,5783,0.476314,0,0.567829,82,?
1,0,2,0,8,7550,0.36909,1,0.138583,51,?
1,0,4,0,12,?,2685,0,0.017561,48,?
0,0,2,0,12,5716,0.134161,0,0.000399,58,?
0,0,0,0,1,550,0.016334,0,1,37,?
2,0,2,0,12,8623,0.392857,0,0.570827,40,?
0,0,3,0,9,?,3810,1,0.780561,43,?
2,0,2,0,10,7035,0.556708,1,0.003115,42,?
0,0,1,0,8,?,3205,0,0.018349,63,?
2,0,2,0,9,5312,0.581592,0,0.545119,42,?
3,0,1,0,19,9278,0.273198,0,0.047297,55,?
1,0,1,0,4,?,2528,0,1,70,?
0,0,1,0,13,5313,0.382386,0,0.349333,43,?
1,0,2,0,17,7100,0.482467,0,0.079482,76,?
0,0,2,0,14,10589,0.404249,0,0.423106,66,?
0,0,0,0,8,6655,0.099459,0,0.390627,82,?
2,0,3,0,9,14167,0.35806,0,1,43,?
2,0,1,1,6,3350,0.489705,0,0.855382,33,?
1,0,3,0,22,6060,0.853655,0,0.269328,62,?
0,0,1,0,6,10000,0.19998,0,0.023924,58,?
1,0,0,0,5,3587,0.097269,0,0.021808,53,?
1,0,2,0,11,4000,0.96026,0,0.85921,35,?
0,1,0,0,5,?,917,1,1.114039,39,?
0,0,0,0,8,?,168,0,0.077814,71,?
1,0,2,0,15,5666,0.559908,1,0.278774,58,?
1,0,1,0,20,6642,0.470571,2,0.34205,56,?
2,0,0,1,1,4544,0.036304,0,1,40,?
2,0,2,0,11,6840,0.339863,0,0.126179,45,?
0,0,1,0,6,5000,0.454909,2,0.183147,52,?
1,0,0,0,6,6803,0.119636,0,0.223008,58,?
0,0,0,0,6,0,131,0,0.186813,24,?
0,0,0,0,18,?,755,1,0.078192,52,?
2,0,1,0,18,4333,0.591832,0,0.229604,66,?
2,0,0,0,11,3427,0.304259,1,0.591252,29,?
1,1,0,2,8,2603,0.298387,1,0.996157,35,?
0,0,1,0,6,?,2958,0,0.01434,66,?
4,0,1,0,9,6683,0.266906,0,0.042235,40,?
0,0,0,0,0,?,14,0,1,39,?
2,0,1,0,10,6000,0.459923,0,0.641028,44,?
0,0,0,0,2,?,30,0,0.082395,51,?
0,0,1,0,12,0,2816,0,0.062027,53,?
1,0,1,0,6,10000,0.19518,0,0.031959,69,?
1,0,2,0,9,4416,0.594974,1,0.804829,40,?
?,0,0,0,3,?,42,0,0.283543,25,?
0,0,1,0,19,?,2435,0,0.221236,44,?
0,0,1,0,13,4400,0.092706,0,0.015123,64,?
